"CropID","Crop","Crop_Year","Season","State","Production","Yield","Area","Annual_Rainfall","Fertilizer","Pesticide","PARTIND"
"       20301","Groundnut","        1998","Kharif","Karnataka","      929016","      0.8568","1.1362143119","-0.216615375","0.7998155959"," 1.147742569","           1"
"       20401","Groundnut","        1998","Rabi","Karnataka","      263118","      1.3052"," 0.051196727","-0.216615375","-0.027591961","0.0666270001","           1"
"       20501","Horse-gram","        1998","Kharif","Karnataka","       90718"," 0.504615385","0.0130445628","-0.216615375","-0.056685857","0.0286120413","           0"
"       20601","Horse-gram","        1998","Rabi","Karnataka","       62084","      0.4492","-0.061607265","-0.216615375","-0.113613493","-0.045771318","           0"
"       20701","Jowar","        1998","Kharif","Karnataka","      616645"," 1.305714286","0.3287008787","-0.216615375","0.1840258371","0.3431331719","           0"
"       20801","Jowar","        1998","Rabi","Karnataka","     1003450","      0.7235","1.6923947854","-0.216615375","  1.22394506","1.7019228676","           1"
"       20901","Jowar","        1998","Summer","Karnataka","       23144"," 2.461333333","-0.233382748","-0.216615375","-0.244605226","-0.216929051","           1"
"       21001","Linseed","        1998","Rabi","Karnataka","        6441","       0.315","-0.218496595","-0.216615375","-0.233253414","-0.202096432","           2"
"       21101","Maize","        1998","Kharif","Karnataka","     1542607","       3.366"," 0.369179644","-0.216615375","0.2148939417","0.3834663647","           0"
"       21201","Maize","        1998","Rabi","Karnataka","      101605","  1.97952381","-0.177401041","-0.216615375","-0.201914962","-0.161148669","           1"
"       21301","Maize","        1998","Summer","Karnataka","       27080"," 2.241904762"," -0.22918395","-0.216615375","-0.241403326","-0.212745352","           1"
"       21401","Moong(Green Gram)","        1998","Kharif","Karnataka","       61227"," 0.180769231"," 0.179842075","-0.216615375","0.0705097975","0.1948097047","           1"
"       21501","Moong(Green Gram)","        1998","Rabi","Karnataka","        7005"," 0.438823529","-0.224199156","-0.216615375","-0.237602045","-0.207778485","           1"
"       21601","Niger seed","        1998","Kharif","Karnataka","        8104"," 0.214782609","-0.188411801","-0.216615375","-0.210311494","-0.172119831","           1"
"       21701","Onion","        1998","Kharif","Karnataka","      362053"," 5.363636364","-0.136465143","-0.216615375","-0.170698259","-0.120359988","           2"
"       21801","Onion","        1998","Rabi","Karnataka","       91057"," 8.936315789","-0.233403217","-0.216615375","-0.244620834","-0.216949446","           1"
"       21901","Onion","        1998","Summer","Karnataka","       55339"," 11.86631579","-0.238977507","-0.216615375","-0.248871651"," -0.22250369","           0"
"       22001","Peas & beans (Pulses)","        1998","Kharif","Karnataka","       15872"," 9.265882353"," -0.24316266","-0.216615375","-0.252063145","-0.226673791","           1"
"       22101","Peas & beans (Pulses)","        1998","Rabi","Karnataka","        4882"," 8.948181818","-0.244849275","-0.216615375","-0.253349316","-0.228354341","           1"
"       22201","Peas & beans (Pulses)","        1998","Summer","Karnataka","       13707","       7.827","-0.243363253","-0.216615375","-0.252216111","-0.226873663","           1"
"       22301","Potato","        1998","Kharif","Karnataka","      317052"," 12.37333333","-0.206285009","-0.216615375","-0.223941161","-0.189928763","           2"
"       22401","Potato","        1998","Rabi","Karnataka","       82124"," 18.90714286","-0.239829002","-0.216615375"," -0.24952098","-0.223352122","           1"
"       22501","Potato","        1998","Summer","Karnataka","       19387","        17.6","-0.243971853","-0.216615375","-0.252680215","-0.227480075","           1"
"       22601","Potato","        1998","Whole Year","Karnataka","        3910","       14.59","-0.245157669","-0.216615375","-0.253584489","-0.228661626","           1"
"       22701","Ragi","        1998","Kharif","Karnataka","     1664767","       1.418","1.1001840624","-0.216615375","0.7723398194","1.1118418941","           1"
"       22801","Ragi","        1998","Rabi","Karnataka","       45301","       1.361","-0.199355695","-0.216615375","-0.218657037","-0.183024368","           0"
"       22901","Ragi","        1998","Summer","Karnataka","       24008"," 2.239230769","-0.230959262","-0.216615375","-0.242757135"," -0.21451428","           1"
"       23001","Rapeseed &Mustard","        1998","Kharif","Karnataka","        1790","    0.210625","-0.236417564","-0.216615375","-0.246919501","-0.219952952","           1"
"       23101","Rice","        1998","Kharif","Karnataka","     2599170"," 2.310740741","1.2271168682","-0.216615375","0.8691356356","1.2383182153","           1"
"       23201","Rice","        1998","Rabi","Karnataka","      106072"," 2.054285714","-0.174862931","-0.216615375","-0.199979462","-0.158619687","           1"
"       23301","Rice","        1998","Summer","Karnataka","      951569","     2.99375","0.1581589715","-0.216615375","0.0539747995","0.1732045795","           1"
"       23401","Safflower","        1998","Rabi","Karnataka","       58727"," 0.616428571","-0.112495011","-0.216615375"," -0.15241923","-0.096476059","           1"
"       23501","Sesamum","        1998","Kharif","Karnataka","       46673"," 0.417307692","-0.088256058","-0.216615375","-0.133935204","-0.072324275","           1"
"       23601","Soyabean","        1998","Kharif","Karnataka","       70294"," 1.060588235","-0.156404319","-0.216615375","-0.185903381","-0.140227457","           1"
"       23701","Sunflower","        1998","Kharif","Karnataka","      127090"," 0.382608696"," 0.342166509","-0.216615375","0.1942943934","0.3565503762","           1"
"       23801","Sunflower","        1998","Rabi","Karnataka","      112736"," 0.390416667","0.2450605927","-0.216615375"," 0.120243825"," 0.259793679","           1"
"       23901","Sunflower","        1998","Summer","Karnataka","       24211"," 0.595217391","-0.186633759","-0.216615375","-0.208955603","-0.170348183","           1"
"       24001","Turmeric","        1998","Whole Year","Karnataka","       25386"," 4.682380952","-0.238690947","-0.216615375","-0.248653126","-0.222218159","           2"
"       24101","Wheat","        1998","Rabi","Karnataka","      219433"," 0.848823529"," 0.121521486","-0.216615375","0.0260359598","0.1366988522","           1"
"       24201","Arecanut","        1998","Whole Year","Kerala","       68479"," 0.797857143","-0.145037406"," 2.097839035","-0.177235254","-0.128901422","           0"
"       24301","Banana","        1998","Whole Year","Kerala","      386588"," 12.85714286","-0.203875169"," 2.097839035","-0.222103476","-0.187527589","           0"
"       24401","Black pepper","        1998","Whole Year","Kerala","       68510"," 0.261428571","0.0033533482"," 2.097839035","-0.064076138","0.0189556789","           0"
"       24501","Cardamom","        1998","Whole Year","Kerala","        4990"," 0.045555556","-0.188963089"," 2.097839035","-0.210731893","-0.172669137","           1"
"       24601","Cashewnut","        1998","Whole Year","Kerala","       51336"," 0.484285714","-0.120981306"," 2.097839035","-0.158890668","-0.104931834","           1"
"       24701","Coconut","        1998","Whole Year","Kerala","  5132000000"," 5304.749286","0.9584251447"," 2.097839035","0.6642379771","0.9705927796","           1"
"       24801","Cotton(lint)","        1998","Kharif","Kerala","       17752","        1.61","-0.230514411"," 2.097839035","-0.242417902","-0.214071028","           0"
"       24901","Dry chillies","        1998","Whole Year","Kerala","         288"," 0.937777778","-0.245118097"," 2.097839035","-0.253554312","-0.228622196","           1"
"       25001","Garlic","        1998","Whole Year","Kerala","       12614","          17","-0.244510861"," 2.097839035","-0.253091249","-0.228017143","           0"
"       25101","Ginger","        1998","Whole Year","Kerala","       39362","        2.93","-0.230367036"," 2.097839035","-0.242305519","-0.213924184","           1"
"       25201","Groundnut","        1998","Kharif","Kerala","        5219","        0.62","-0.235942692"," 2.097839035","-0.246557375","-0.219479788","           1"
"       25301","Jowar","        1998","Kharif","Kerala","        1108","       0.505","-0.242552695"," 2.097839035","   -0.251598"," -0.22606602","           0"
"       25401","Ragi","        1998","Kharif","Kerala","         936","        0.81","-0.243944562"," 2.097839035","-0.252659403","-0.227452881","           1"
"       25501","Rice","        1998","Autumn","Kerala","      235849"," 1.856923077","-0.081478212"," 2.097839035","-0.128766586","-0.065570804","           1"
"       25601","Rice","        1998","Summer","Kerala","      144872"," 2.116153846","-0.166787374"," 2.097839035","-0.193821241","-0.150573171","           1"
"       25701","Rice","        1998","Winter","Kerala","      346022"," 1.937142857","-0.007112945"," 2.097839035","-0.072057474"," 0.008527025","           0"
"       25801","Sesamum","        1998","Kharif","Kerala","        1057"," 0.467272727","-0.241016183"," 2.097839035","-0.250426294","-0.224535034","           1"
"       25901","Sugarcane","        1998","Whole Year","Kerala","      472160","       64.83","-0.237117591"," 2.097839035","-0.247453324","-0.220650462","           1"
"       26001","Sweet potato","        1998","Whole Year","Kerala","       11924","      11.718","-0.244023707"," 2.097839035","-0.252719758","-0.227531742","           1"
"       26101","Tapioca","        1998","Whole Year","Kerala","     2630155"," 25.51785714","-0.091634747"," 2.097839035","-0.136511708","-0.075690813","           1"
"       26201","Tobacco","        1998","Whole Year","Kerala","         228","        5.56","-0.245467428"," 2.097839035","-0.253820703","-0.228970271","           1"
"       26301","Turmeric","        1998","Whole Year","Kerala","        8034"," 1.997857143","-0.240466259"," 2.097839035","-0.250006936","-0.223987087","           1"
"       26401","Arecanut","        1998","Whole Year","Meghalaya","       11567"," 1.151666667"," -0.23244392","6.2613352735","-0.243889299","-0.215993599","           1"
"       26501","Arhar/Tur","        1998","Kharif","Meghalaya","         678"," 0.803333333","-0.244348476","6.2613352735","-0.252967418","-0.227855343","           1"
"       26601","Banana","        1998","Whole Year","Meghalaya","       62888"," 11.26714286","-0.238435771","6.2613352735","-0.248458536","-0.221963901","           1"
"       26701","Cotton(lint)","        1998","Kharif","Meghalaya","        5599"," 0.796666667","-0.235222196","6.2613352735","-0.246007943","-0.218761883","           1"
"       26801","Dry chillies","        1998","Whole Year","Meghalaya","        1051"," 0.598571429","-0.243116265","6.2613352735","-0.252027764","-0.226627563","           1"
